id;name;height;weight;length;width;category
659.0;PRODUTO 659;0.0;0.0;0.0;0.0;suplemento
660.0;PRODUTO 660;0.0;0.0;0.0;0.0;infoproduto
661.0;PRODUTO 661;0.0;0.0;0.0;0.0;limpeza
662.0;PRODUTO 662;0.0;0.0;0.0;0.0;livro
663.0;PRODUTO 663;0.0;0.0;0.0;0.0;cosmetico
664.0;PRODUTO 664;0.0;0.0;0.0;0.0;livro
665.0;PRODUTO 665;0.0;0.0;0.0;0.0;vestuario
666.0;PRODUTO 666;0.0;0.0;0.0;0.0;vestuario
667.0;PRODUTO 667;0.0;0.0;0.0;0.0;eletronico
668.0;PRODUTO 668;0.0;0.0;0.0;0.0;eletronico
669.0;PRODUTO 669;0.0;0.0;0.0;0.0;eletronico
670.0;PRODUTO 670;0.0;0.0;0.0;0.0;limpeza
671.0;PRODUTO 671;0.0;0.0;0.0;0.0;limpeza
672.0;PRODUTO 672;0.0;0.0;0.0;0.0;vestuario
673.0;PRODUTO 673;0.0;0.0;0.0;0.0;eletronico
674.0;PRODUTO 674;0.0;0.0;0.0;0.0;cosmetico
675.0;PRODUTO 675;0.0;0.0;0.0;0.0;eletronico
676.0;PRODUTO 676;0.0;0.0;0.0;0.0;cosmetico
677.0;PRODUTO 677;0.0;0.0;0.0;0.0;livro
678.0;PRODUTO 678;0.0;0.0;0.0;0.0;livro
679.0;PRODUTO 679;0.0;0.0;0.0;0.0;eletronico
680.0;PRODUTO 680;0.0;0.0;0.0;0.0;eletronico
681.0;PRODUTO 681;10.0;10.0;10.0;10.0;eletronico
682.0;PRODUTO 682;0.0;0.0;0.0;0.0;cosmetico
683.0;PRODUTO 683;0.0;0.0;0.0;0.0;eletronico
684.0;PRODUTO 684;0.0;0.0;0.0;0.0;eletronico
685.0;PRODUTO 685;0.0;0.0;0.0;0.0;livro
686.0;PRODUTO 686;0.0;0.0;0.0;0.0;livro
687.0;PRODUTO 687;0.0;0.0;0.0;0.0;cosmetico
688.0;PRODUTO 688;0.0;0.0;0.0;0.0;eletronico
689.0;PRODUTO 689;0.0;0.0;0.0;0.0;eletronico
690.0;PRODUTO 690;0.0;0.0;0.0;0.0;limpeza
691.0;PRODUTO 691;0.0;0.0;0.0;0.0;infoproduto
692.0;PRODUTO 692;0.0;0.0;0.0;0.0;vestuario
693.0;PRODUTO 693;0.0;0.0;0.0;0.0;vestuario
694.0;PRODUTO 694;0.0;0.0;0.0;0.0;cosmetico
695.0;PRODUTO 695;0.0;0.0;0.0;0.0;infoproduto
696.0;PRODUTO 696;0.0;0.0;0.0;0.0;limpeza
697.0;PRODUTO 697;0.0;0.0;0.0;0.0;infoproduto
698.0;PRODUTO 698;0.0;0.0;0.0;0.0;eletronico
699.0;PRODUTO 699;0.0;0.0;0.0;0.0;infoproduto
700.0;PRODUTO 700;0.0;0.0;0.0;0.0;suplemento
701.0;PRODUTO 701;0.0;0.0;0.0;0.0;suplemento
702.0;PRODUTO 702;0.0;0.0;0.0;0.0;cosmetico
703.0;PRODUTO 703;0.0;0.0;0.0;0.0;cosmetico
704.0;PRODUTO 704;0.0;0.0;0.0;0.0;vestuario
705.0;PRODUTO 705;0.0;0.0;0.0;0.0;eletronico
706.0;PRODUTO 706;0.0;0.0;0.0;0.0;eletronico
707.0;PRODUTO 707;0.0;0.0;0.0;0.0;vestuario
708.0;PRODUTO 708;0.0;0.0;0.0;0.0;movel
709.0;PRODUTO 709;0.0;0.0;0.0;0.0;livro
710.0;PRODUTO 710;0.0;0.0;0.0;0.0;eletronico
711.0;PRODUTO 711;0.0;0.0;0.0;0.0;eletronico
712.0;PRODUTO 712;0.0;0.0;0.0;0.0;suplemento
713.0;PRODUTO 713;0.0;0.0;0.0;0.0;vestuario
714.0;PRODUTO 714;10.0;10.0;10.0;10.0;eletronico
715.0;PRODUTO 715;10.0;10.0;10.0;10.0;infoproduto
716.0;PRODUTO 716;0.0;0.0;0.0;0.0;cosmetico
717.0;PRODUTO 717;0.0;0.0;0.0;0.0;livro
718.0;PRODUTO 718;0.0;0.0;0.0;0.0;eletronico
719.0;PRODUTO 719;0.0;0.0;0.0;0.0;infoproduto
720.0;PRODUTO 720;0.0;0.0;0.0;0.0;infoproduto
721.0;PRODUTO 721;0.0;0.0;0.0;0.0;vestuario
722.0;PRODUTO 722;0.0;0.0;0.0;0.0;cosmetico
723.0;PRODUTO 723;0.0;0.0;0.0;0.0;cosmetico
724.0;PRODUTO 724;0.0;0.0;0.0;0.0;eletronico
725.0;PRODUTO 725;0.0;0.0;0.0;0.0;eletronico
726.0;PRODUTO 726;0.0;0.0;0.0;0.0;infoproduto
727.0;PRODUTO 727;0.0;0.0;0.0;0.0;cosmetico
728.0;PRODUTO 728;0.0;0.0;0.0;0.0;cosmetico
729.0;PRODUTO 729;0.0;0.0;0.0;0.0;movel
730.0;PRODUTO 730;0.0;0.0;0.0;0.0;suplemento
731.0;PRODUTO 731;0.0;0.0;0.0;0.0;eletronico
732.0;PRODUTO 732;0.0;0.0;0.0;0.0;livro
733.0;PRODUTO 733;0.0;0.0;0.0;0.0;eletronico
734.0;PRODUTO 734;0.0;0.0;0.0;0.0;eletronico
735.0;PRODUTO 735;0.0;0.0;0.0;0.0;infoproduto
736.0;PRODUTO 736;0.0;0.0;0.0;0.0;limpeza
737.0;PRODUTO 737;0.0;0.0;0.0;0.0;eletronico
738.0;PRODUTO 738;0.0;0.0;0.0;0.0;livro
739.0;PRODUTO 739;0.0;0.0;0.0;0.0;vestuario
740.0;PRODUTO 740;0.0;0.0;0.0;0.0;vestuario
741.0;PRODUTO 741;0.0;0.0;0.0;0.0;suplemento
742.0;PRODUTO 742;0.0;0.0;0.0;0.0;eletronico
743.0;PRODUTO 743;0.0;0.0;0.0;0.0;infoproduto
744.0;PRODUTO 744;0.0;0.0;0.0;0.0;cosmetico
745.0;PRODUTO 745;0.0;0.0;0.0;0.0;movel
746.0;PRODUTO 746;0.0;0.0;0.0;0.0;infoproduto
747.0;PRODUTO 747;0.0;0.0;0.0;0.0;cosmetico
748.0;PRODUTO 748;0.0;0.0;0.0;0.0;cosmetico
749.0;PRODUTO 749;0.0;0.0;0.0;0.0;livro
750.0;PRODUTO 750;10.0;10.0;10.0;10.0;vestuario
751.0;PRODUTO 751;0.0;0.0;0.0;0.0;eletronico
752.0;PRODUTO 752;0.0;0.0;0.0;0.0;infoproduto
753.0;PRODUTO 753;0.0;0.0;0.0;0.0;limpeza
754.0;PRODUTO 754;0.0;0.0;0.0;0.0;eletronico
755.0;PRODUTO 755;0.0;0.0;0.0;0.0;cosmetico
756.0;PRODUTO 756;0.3;0.3;0.3;0.3;eletronico
757.0;PRODUTO 757;0.0;0.0;0.0;0.0;vestuario
758.0;PRODUTO 758;0.0;0.0;0.0;0.0;livro
759.0;PRODUTO 759;0.0;0.0;0.0;0.0;eletronico
760.0;PRODUTO 760;0.0;0.0;0.0;0.0;movel
761.0;PRODUTO 761;0.0;0.0;0.0;0.0;suplemento
762.0;PRODUTO 762;0.0;0.0;0.0;0.0;infoproduto
763.0;PRODUTO 763;0.0;0.0;0.0;0.0;movel
764.0;PRODUTO 764;0.0;0.0;0.0;0.0;cosmetico
765.0;PRODUTO 765;0.0;0.0;0.0;0.0;cosmetico
766.0;PRODUTO 766;0.0;0.0;0.0;0.0;eletronico
767.0;PRODUTO 767;0.0;0.0;0.0;0.0;cosmetico
768.0;PRODUTO 768;0.0;0.0;0.0;0.0;suplemento
769.0;PRODUTO 769;0.0;0.0;0.0;0.0;livro
770.0;PRODUTO 770;0.0;0.0;0.0;0.0;infoproduto
771.0;PRODUTO 771;0.0;0.0;0.0;0.0;eletronico
772.0;PRODUTO 772;0.0;0.0;0.0;0.0;cosmetico
773.0;PRODUTO 773;0.0;0.0;0.0;0.0;vestuario
774.0;PRODUTO 774;0.0;0.0;0.0;0.0;eletronico
775.0;PRODUTO 775;0.0;0.0;0.0;0.0;cosmetico
776.0;PRODUTO 776;0.0;0.0;0.0;0.0;cosmetico
777.0;PRODUTO 777;0.0;0.0;0.0;0.0;eletronico
778.0;PRODUTO 778;0.0;0.0;0.0;0.0;infoproduto
779.0;PRODUTO 779;0.0;0.0;0.0;0.0;limpeza
780.0;PRODUTO 780;0.0;0.0;0.0;0.0;eletronico
781.0;PRODUTO 781;0.0;0.0;0.0;0.0;infoproduto
782.0;PRODUTO 782;0.0;0.0;0.0;0.0;vestuario
783.0;PRODUTO 783;0.0;0.0;0.0;0.0;eletronico
784.0;PRODUTO 784;0.0;0.0;0.0;0.0;eletronico
785.0;PRODUTO 785;0.0;0.0;0.0;0.0;cosmetico
786.0;PRODUTO 786;0.0;0.0;0.0;0.0;eletronico
787.0;PRODUTO 787;0.0;0.0;0.0;0.0;cosmetico
788.0;PRODUTO 788;0.0;0.0;0.0;0.0;eletronico
789.0;PRODUTO 789;0.0;0.0;0.0;0.0;livro
790.0;PRODUTO 790;0.0;0.0;0.0;0.0;suplemento
791.0;PRODUTO 791;0.0;0.0;0.0;0.0;infoproduto
792.0;PRODUTO 792;0.0;0.0;0.0;0.0;suplemento
793.0;PRODUTO 793;0.0;0.0;0.0;0.0;cosmetico
794.0;PRODUTO 794;0.0;0.0;0.0;0.0;eletronico
795.0;PRODUTO 795;0.0;0.0;0.0;0.0;movel
796.0;PRODUTO 796;0.0;0.0;0.0;0.0;cosmetico
797.0;PRODUTO 797;0.0;0.0;0.0;0.0;vestuario
798.0;PRODUTO 798;0.0;0.0;0.0;0.0;infoproduto
799.0;PRODUTO 799;0.0;0.0;0.0;0.0;eletronico
800.0;PRODUTO 800;0.0;0.0;0.0;0.0;eletronico
801.0;PRODUTO 801;0.0;0.0;0.0;0.0;vestuario
802.0;PRODUTO 802;0.0;0.0;0.0;0.0;livro
803.0;PRODUTO 803;0.0;0.0;0.0;0.0;infoproduto
804.0;PRODUTO 804;0.0;0.0;0.0;0.0;suplemento
805.0;PRODUTO 805;0.0;0.0;0.0;0.0;cosmetico
806.0;PRODUTO 806;0.0;0.0;0.0;0.0;eletronico
807.0;PRODUTO 807;0.0;0.0;0.0;0.0;eletronico
808.0;PRODUTO 808;0.0;0.0;0.0;0.0;eletronico
809.0;PRODUTO 809;0.1;0.1;0.1;0.1;suplemento
810.0;PRODUTO 810;0.0;0.0;0.0;0.0;limpeza
811.0;PRODUTO 811;0.0;0.0;0.0;0.0;suplemento
812.0;PRODUTO 812;0.0;0.0;0.0;0.0;eletronico
813.0;PRODUTO 813;0.0;0.0;0.0;0.0;suplemento
814.0;PRODUTO 814;0.0;0.0;0.0;0.0;infoproduto
815.0;PRODUTO 815;0.0;0.0;0.0;0.0;suplemento
816.0;PRODUTO 816;0.0;0.0;0.0;0.0;limpeza
817.0;PRODUTO 817;0.0;0.0;0.0;0.0;infoproduto
818.0;PRODUTO 818;0.0;0.0;0.0;0.0;infoproduto
819.0;PRODUTO 819;0.0;0.0;0.0;0.0;infoproduto
820.0;PRODUTO 820;0.0;0.0;0.0;0.0;eletronico
821.0;PRODUTO 821;0.0;0.0;0.0;0.0;eletronico
822.0;PRODUTO 822;0.0;0.0;0.0;0.0;limpeza
823.0;PRODUTO 823;0.0;0.0;0.0;0.0;cosmetico
824.0;PRODUTO 824;0.0;0.0;0.0;0.0;cosmetico
825.0;PRODUTO 825;0.0;0.0;0.0;0.0;cosmetico
826.0;PRODUTO 826;0.0;0.0;0.0;0.0;cosmetico
827.0;PRODUTO 827;0.0;0.0;0.0;0.0;infoproduto
828.0;PRODUTO 828;0.0;0.0;0.0;0.0;livro
829.0;PRODUTO 829;0.0;0.0;0.0;0.0;movel
830.0;PRODUTO 830;0.0;0.0;0.0;0.0;eletronico
831.0;PRODUTO 831;0.0;0.0;0.0;0.0;vestuario
832.0;PRODUTO 832;0.0;0.0;0.0;0.0;eletronico
833.0;PRODUTO 833;0.0;0.0;0.0;0.0;cosmetico
834.0;PRODUTO 834;0.0;0.0;0.0;0.0;infoproduto
835.0;PRODUTO 835;0.0;0.0;0.0;0.0;cosmetico
836.0;PRODUTO 836;0.0;0.0;0.0;0.0;infoproduto
837.0;PRODUTO 837;0.0;0.0;0.0;0.0;infoproduto
838.0;PRODUTO 838;0.0;0.0;0.0;0.0;eletronico
839.0;PRODUTO 839;0.0;0.0;0.0;0.0;eletronico
840.0;PRODUTO 840;0.0;0.0;0.0;0.0;limpeza
841.0;PRODUTO 841;0.0;0.0;0.0;0.0;cosmetico
842.0;PRODUTO 842;0.0;0.0;0.0;0.0;infoproduto
843.0;PRODUTO 843;0.0;0.0;0.0;0.0;eletronico
844.0;PRODUTO 844;0.0;0.0;0.0;0.0;vestuario
845.0;PRODUTO 845;0.0;0.0;0.0;0.0;eletronico
846.0;PRODUTO 846;0.0;0.0;0.0;0.0;infoproduto
847.0;PRODUTO 847;0.0;0.0;0.0;0.0;movel
848.0;PRODUTO 848;0.0;0.0;0.0;0.0;movel
849.0;PRODUTO 849;0.0;0.0;0.0;0.0;movel
850.0;PRODUTO 850;0.0;0.0;0.0;0.0;infoproduto
851.0;PRODUTO 851;0.0;0.0;0.0;0.0;vestuario
852.0;PRODUTO 852;0.0;0.0;0.0;0.0;suplemento
853.0;PRODUTO 853;0.0;0.0;0.0;0.0;eletronico
854.0;PRODUTO 854;0.0;0.0;0.0;0.0;eletronico
855.0;PRODUTO 855;0.0;0.0;0.0;0.0;infoproduto
856.0;PRODUTO 856;0.0;0.0;0.0;0.0;vestuario
857.0;PRODUTO 857;0.0;0.0;0.0;0.0;cosmetico
858.0;PRODUTO 858;0.0;0.0;0.0;0.0;eletronico
859.0;PRODUTO 859;0.0;0.0;0.0;0.0;eletronico
860.0;PRODUTO 860;0.0;0.0;0.0;0.0;eletronico
861.0;PRODUTO 861;0.0;0.0;0.0;0.0;vestuario
862.0;PRODUTO 862;0.0;0.0;0.0;0.0;vestuario
863.0;PRODUTO 863;0.0;0.0;0.0;0.0;eletronico
864.0;PRODUTO 864;46.0;1.75;29.0;12.0;eletronico
865.0;PRODUTO 865;0.0;0.0;0.0;0.0;limpeza
866.0;PRODUTO 866;0.0;0.0;0.0;0.0;movel
867.0;PRODUTO 867;0.0;0.0;0.0;0.0;eletronico
868.0;PRODUTO 868;0.0;0.0;0.0;0.0;eletronico
869.0;PRODUTO 869;0.0;0.0;0.0;0.0;eletronico
870.0;PRODUTO 870;0.0;0.0;0.0;0.0;limpeza
871.0;PRODUTO 871;0.0;0.0;0.0;0.0;eletronico
872.0;PRODUTO 872;0.0;0.0;0.0;0.0;movel
873.0;PRODUTO 873;0.0;0.0;0.0;0.0;eletronico
874.0;PRODUTO 874;0.0;0.0;0.0;0.0;cosmetico
875.0;PRODUTO 875;0.0;0.0;0.0;0.0;suplemento
876.0;PRODUTO 876;0.0;0.0;0.0;0.0;vestuario
877.0;PRODUTO 877;0.0;0.0;0.0;0.0;eletronico
878.0;PRODUTO 878;0.0;0.0;0.0;0.0;infoproduto
879.0;PRODUTO 879;0.0;0.0;0.0;0.0;infoproduto
880.0;PRODUTO 880;0.0;0.0;0.0;0.0;livro
881.0;PRODUTO 881;0.0;0.0;0.0;0.0;eletronico
882.0;PRODUTO 882;0.0;0.0;0.0;0.0;eletronico
883.0;PRODUTO 883;0.0;0.0;0.0;0.0;infoproduto
884.0;PRODUTO 884;0.0;0.0;0.0;0.0;cosmetico
885.0;PRODUTO 885;0.0;0.0;0.0;0.0;livro
886.0;PRODUTO 886;0.0;0.0;0.0;0.0;movel
887.0;PRODUTO 887;0.0;0.0;0.0;0.0;infoproduto
888.0;PRODUTO 888;0.0;0.0;0.0;0.0;eletronico
889.0;PRODUTO 889;0.0;0.0;0.0;0.0;eletronico
890.0;PRODUTO 890;0.0;0.0;0.0;0.0;eletronico
891.0;PRODUTO 891;0.0;0.0;0.0;0.0;cosmetico
892.0;PRODUTO 892;0.0;0.0;0.0;0.0;livro
893.0;PRODUTO 893;0.0;0.0;0.0;0.0;eletronico
894.0;PRODUTO 894;0.0;0.0;0.0;0.0;vestuario
895.0;PRODUTO 895;0.0;0.0;0.0;0.0;eletronico
896.0;PRODUTO 896;0.0;0.0;0.0;0.0;vestuario
897.0;PRODUTO 897;0.0;0.0;0.0;0.0;limpeza
898.0;PRODUTO 898;0.0;0.0;0.0;0.0;eletronico
899.0;PRODUTO 899;0.0;0.0;0.0;0.0;limpeza
900.0;PRODUTO 900;0.0;0.0;0.0;0.0;eletronico
901.0;PRODUTO 901;0.0;0.0;0.0;0.0;suplemento
902.0;PRODUTO 902;0.0;0.0;0.0;0.0;movel
903.0;PRODUTO 903;0.0;0.0;0.0;0.0;suplemento
904.0;PRODUTO 904;0.0;0.0;0.0;0.0;cosmetico
905.0;PRODUTO 905;0.0;0.0;0.0;0.0;infoproduto
906.0;PRODUTO 906;0.0;0.0;0.0;0.0;eletronico
907.0;PRODUTO 907;0.0;0.0;0.0;0.0;livro
908.0;PRODUTO 908;0.0;0.0;0.0;0.0;cosmetico
909.0;PRODUTO 909;0.0;0.0;0.0;0.0;eletronico
910.0;PRODUTO 910;0.0;0.0;0.0;0.0;cosmetico
911.0;PRODUTO 911;0.0;0.0;0.0;0.0;suplemento
912.0;PRODUTO 912;0.0;0.0;0.0;0.0;limpeza
913.0;PRODUTO 913;0.0;0.0;0.0;0.0;livro
914.0;PRODUTO 914;0.0;0.0;0.0;0.0;cosmetico
915.0;PRODUTO 915;0.0;0.0;0.0;0.0;infoproduto
916.0;PRODUTO 916;0.0;0.0;0.0;0.0;vestuario
917.0;PRODUTO 917;0.0;0.0;0.0;0.0;suplemento
918.0;PRODUTO 918;0.0;0.0;0.0;0.0;vestuario
919.0;PRODUTO 919;0.0;0.0;0.0;0.0;cosmetico
920.0;PRODUTO 920;0.0;0.0;0.0;0.0;limpeza
921.0;PRODUTO 921;0.0;0.0;0.0;0.0;eletronico
922.0;PRODUTO 922;0.0;0.0;0.0;0.0;infoproduto
923.0;PRODUTO 923;0.0;0.0;0.0;0.0;livro
924.0;PRODUTO 924;0.0;0.0;0.0;0.0;infoproduto
925.0;PRODUTO 925;16.0;1.5;34.0;24.0;infoproduto
926.0;PRODUTO 926;32.0;3.0;34.0;24.0;movel
927.0;PRODUTO 927;0.0;0.0;0.0;0.0;limpeza
928.0;PRODUTO 928;0.0;0.0;0.0;0.0;suplemento
929.0;PRODUTO 929;0.0;0.0;0.0;0.0;eletronico
930.0;PRODUTO 930;0.0;0.0;0.0;0.0;livro
931.0;PRODUTO 931;0.0;0.0;0.0;0.0;livro
932.0;PRODUTO 932;0.0;0.0;0.0;0.0;eletronico
933.0;PRODUTO 933;0.0;0.0;0.0;0.0;movel
934.0;PRODUTO 934;0.0;0.0;0.0;0.0;vestuario
935.0;PRODUTO 935;0.0;0.0;0.0;0.0;infoproduto
936.0;PRODUTO 936;0.0;0.0;0.0;0.0;eletronico
937.0;PRODUTO 937;0.0;0.0;0.0;0.0;suplemento
938.0;PRODUTO 938;0.0;0.0;0.0;0.0;infoproduto
939.0;PRODUTO 939;0.0;0.0;0.0;0.0;movel
940.0;PRODUTO 940;0.0;0.0;0.0;0.0;eletronico
941.0;PRODUTO 941;0.0;0.0;0.0;0.0;eletronico
942.0;PRODUTO 942;0.0;0.0;0.0;0.0;movel
943.0;PRODUTO 943;0.0;0.0;0.0;0.0;infoproduto
944.0;PRODUTO 944;0.0;0.0;0.0;0.0;livro
945.0;PRODUTO 945;0.0;0.0;0.0;0.0;livro
946.0;PRODUTO 946;0.0;0.0;0.0;0.0;limpeza
947.0;PRODUTO 947;0.0;0.0;0.0;0.0;eletronico
948.0;PRODUTO 948;0.0;0.0;0.0;0.0;limpeza
949.0;PRODUTO 949;0.0;0.0;0.0;0.0;vestuario
950.0;PRODUTO 950;0.0;0.0;0.0;0.0;livro
951.0;PRODUTO 951;0.0;0.0;0.0;0.0;eletronico
952.0;PRODUTO 952;0.0;0.0;0.0;0.0;eletronico
953.0;PRODUTO 953;0.0;0.0;0.0;0.0;eletronico
954.0;PRODUTO 954;0.0;0.0;0.0;0.0;vestuario
955.0;PRODUTO 955;0.0;0.0;0.0;0.0;eletronico
956.0;PRODUTO 956;0.0;0.0;0.0;0.0;eletronico
957.0;PRODUTO 957;0.0;0.0;0.0;0.0;vestuario
958.0;PRODUTO 958;0.0;0.0;0.0;0.0;eletronico
959.0;PRODUTO 959;0.0;0.0;0.0;0.0;cosmetico
960.0;PRODUTO 960;0.0;0.0;0.0;0.0;cosmetico
961.0;PRODUTO 961;0.0;0.0;0.0;0.0;eletronico
962.0;PRODUTO 962;0.0;0.0;0.0;0.0;eletronico
963.0;PRODUTO 963;0.0;0.0;0.0;0.0;eletronico
964.0;PRODUTO 964;0.0;0.0;0.0;0.0;livro
965.0;PRODUTO 965;0.0;0.0;0.0;0.0;eletronico
966.0;PRODUTO 966;0.0;0.0;0.0;0.0;cosmetico
967.0;PRODUTO 967;0.0;0.0;0.0;0.0;eletronico
968.0;PRODUTO 968;0.0;0.0;0.0;0.0;movel
969.0;PRODUTO 969;0.0;0.0;0.0;0.0;eletronico
970.0;PRODUTO 970;0.0;0.0;0.0;0.0;livro
971.0;PRODUTO 971;0.0;0.0;0.0;0.0;suplemento
972.0;PRODUTO 972;0.0;0.0;0.0;0.0;cosmetico
973.0;PRODUTO 973;0.0;0.0;0.0;0.0;eletronico
974.0;PRODUTO 974;0.0;0.0;0.0;0.0;suplemento
975.0;PRODUTO 975;0.0;0.0;0.0;0.0;livro
976.0;PRODUTO 976;0.0;0.0;0.0;0.0;infoproduto
977.0;PRODUTO 977;0.0;0.0;0.0;0.0;eletronico
978.0;PRODUTO 978;0.0;0.0;0.0;0.0;eletronico
979.0;PRODUTO 979;0.0;0.0;0.0;0.0;infoproduto
980.0;PRODUTO 980;0.0;0.0;0.0;0.0;limpeza
981.0;PRODUTO 981;0.0;0.0;0.0;0.0;eletronico
982.0;PRODUTO 982;0.0;0.0;0.0;0.0;eletronico
983.0;PRODUTO 983;0.0;0.0;0.0;0.0;eletronico
984.0;PRODUTO 984;0.0;0.0;0.0;0.0;eletronico
985.0;PRODUTO 985;0.0;0.0;0.0;0.0;vestuario
986.0;PRODUTO 986;0.0;0.0;0.0;0.0;eletronico
987.0;PRODUTO 987;0.0;0.0;0.0;0.0;suplemento
988.0;PRODUTO 988;0.0;0.0;0.0;0.0;eletronico
989.0;PRODUTO 989;0.0;0.0;0.0;0.0;eletronico
990.0;PRODUTO 990;0.0;0.0;0.0;0.0;infoproduto
991.0;PRODUTO 991;0.0;0.0;0.0;0.0;cosmetico
992.0;PRODUTO 992;0.0;0.0;0.0;0.0;infoproduto
993.0;PRODUTO 993;0.0;0.0;0.0;0.0;eletronico
994.0;PRODUTO 994;0.0;0.0;0.0;0.0;livro
995.0;PRODUTO 995;0.0;0.0;0.0;0.0;limpeza
996.0;PRODUTO 996;0.0;0.0;0.0;0.0;cosmetico
997.0;PRODUTO 997;0.0;0.0;0.0;0.0;eletronico
998.0;PRODUTO 998;0.0;0.0;0.0;0.0;infoproduto
999.0;PRODUTO 999;0.0;0.0;0.0;0.0;vestuario
1000.0;PRODUTO 1000;0.0;0.0;0.0;0.0;eletronico
1001.0;PRODUTO 1001;0.0;0.0;0.0;0.0;cosmetico
1002.0;PRODUTO 1002;0.0;0.0;0.0;0.0;infoproduto
1003.0;PRODUTO 1003;0.0;0.0;0.0;0.0;eletronico
1004.0;PRODUTO 1004;0.0;0.0;0.0;0.0;eletronico
1005.0;PRODUTO 1005;0.0;0.0;0.0;0.0;infoproduto
1006.0;PRODUTO 1006;0.0;0.0;0.0;0.0;movel
1007.0;PRODUTO 1007;0.0;0.0;0.0;0.0;cosmetico
1008.0;PRODUTO 1008;0.0;0.0;0.0;0.0;eletronico
1009.0;PRODUTO 1009;0.0;0.0;0.0;0.0;cosmetico
1010.0;PRODUTO 1010;0.0;0.0;0.0;0.0;limpeza
1011.0;PRODUTO 1011;0.0;0.0;0.0;0.0;eletronico
1012.0;PRODUTO 1012;0.0;0.0;0.0;0.0;movel
1013.0;PRODUTO 1013;0.0;0.0;0.0;0.0;vestuario
1014.0;PRODUTO 1014;0.0;0.0;0.0;0.0;suplemento
1015.0;PRODUTO 1015;0.0;0.0;0.0;0.0;limpeza
1016.0;PRODUTO 1016;0.0;0.0;0.0;0.0;suplemento
1017.0;PRODUTO 1017;0.0;0.0;0.0;0.0;livro
1018.0;PRODUTO 1018;0.0;0.0;0.0;0.0;eletronico
1019.0;PRODUTO 1019;0.0;0.0;0.0;0.0;infoproduto
1020.0;PRODUTO 1020;0.0;0.0;0.0;0.0;cosmetico
1021.0;PRODUTO 1021;0.0;0.0;0.0;0.0;infoproduto
1022.0;PRODUTO 1022;0.0;0.0;0.0;0.0;suplemento
1023.0;PRODUTO 1023;0.0;0.0;0.0;0.0;eletronico
1024.0;PRODUTO 1024;0.0;0.0;0.0;0.0;suplemento
1025.0;PRODUTO 1025;0.0;0.0;0.0;0.0;suplemento
1026.0;PRODUTO 1026;0.0;0.0;0.0;0.0;vestuario
1027.0;PRODUTO 1027;0.0;0.0;0.0;0.0;cosmetico
1028.0;PRODUTO 1028;0.0;0.0;0.0;0.0;livro
1029.0;PRODUTO 1029;0.0;0.0;0.0;0.0;vestuario
1030.0;PRODUTO 1030;0.0;0.0;0.0;0.0;infoproduto
1031.0;PRODUTO 1031;0.0;0.0;0.0;0.0;cosmetico
1032.0;PRODUTO 1032;0.0;0.0;0.0;0.0;eletronico
1033.0;PRODUTO 1033;0.0;0.0;0.0;0.0;infoproduto
1034.0;PRODUTO 1034;0.0;0.0;0.0;0.0;vestuario
1035.0;PRODUTO 1035;0.0;0.0;0.0;0.0;eletronico
1036.0;PRODUTO 1036;0.0;0.0;0.0;0.0;limpeza
1037.0;PRODUTO 1037;0.0;0.0;0.0;0.0;infoproduto
1038.0;PRODUTO 1038;0.0;0.0;0.0;0.0;infoproduto
1039.0;PRODUTO 1039;0.0;0.0;0.0;0.0;eletronico
1040.0;PRODUTO 1040;0.0;0.0;0.0;0.0;limpeza
1041.0;PRODUTO 1041;0.0;0.0;0.0;0.0;vestuario
1042.0;PRODUTO 1042;0.0;0.0;0.0;0.0;movel
1043.0;PRODUTO 1043;0.0;0.0;0.0;0.0;infoproduto
1044.0;PRODUTO 1044;0.0;0.0;0.0;0.0;eletronico
1045.0;PRODUTO 1045;0.0;0.0;0.0;0.0;vestuario
1046.0;PRODUTO 1046;0.0;0.0;0.0;0.0;movel
1047.0;PRODUTO 1047;0.0;0.0;0.0;0.0;eletronico
1048.0;PRODUTO 1048;0.0;0.0;0.0;0.0;cosmetico
1049.0;PRODUTO 1049;0.0;0.0;0.0;0.0;infoproduto
1050.0;PRODUTO 1050;0.0;0.0;0.0;0.0;cosmetico
1051.0;PRODUTO 1051;0.0;0.0;0.0;0.0;limpeza
1052.0;PRODUTO 1052;0.0;0.0;0.0;0.0;eletronico
1053.0;PRODUTO 1053;0.0;0.0;0.0;0.0;limpeza
1054.0;PRODUTO 1054;0.0;0.0;0.0;0.0;eletronico
1055.0;PRODUTO 1055;0.0;0.0;0.0;0.0;eletronico
1056.0;PRODUTO 1056;0.0;0.0;0.0;0.0;suplemento
1057.0;PRODUTO 1057;0.0;0.0;0.0;0.0;infoproduto
1058.0;PRODUTO 1058;0.0;0.0;0.0;0.0;livro
1059.0;PRODUTO 1059;0.0;0.0;0.0;0.0;vestuario
1060.0;PRODUTO 1060;0.0;0.0;0.0;0.0;suplemento
1061.0;PRODUTO 1061;0.0;0.0;0.0;0.0;cosmetico
1062.0;PRODUTO 1062;0.0;0.0;0.0;0.0;cosmetico
1063.0;PRODUTO 1063;0.0;0.0;0.0;0.0;limpeza
1064.0;PRODUTO 1064;0.0;0.0;0.0;0.0;eletronico
1065.0;PRODUTO 1065;0.0;0.0;0.0;0.0;eletronico
